total_price,total_freight,average_price,average_freight,item_count,customer_state,order_month,order_dayofweek,order_year,actual_delivery_days,predicted_delivery_days,prediction_error,risk_level
75.0,27.38,75.0,27.38,1,SE,11,3,2017,12.795219907407407,21.53268220862669,8.737462301219281,High Risk
54.9,26.46,54.9,26.46,1,SC,3,2,2018,23.73841435185185,21.476462357986183,2.2619519938656687,High Risk
149.9,38.6,149.9,38.6,1,MA,2,1,2018,14.01306712962963,22.948301530233913,8.935234400604283,High Risk
49.95,15.1,49.95,15.1,1,GO,2,4,2018,41.95335648148148,21.269407490544424,20.683948990937054,High Risk
549.99,24.65,549.99,24.65,1,AL,11,0,2017,18.380011574074075,21.25822522300208,2.8782136489280035,High Risk
47.49,16.11,47.49,16.11,1,RS,2,3,2018,27.998935185185186,21.303904265882114,6.695030919303072,High Risk
85.0,15.34,85.0,15.34,1,RS,2,1,2018,17.045289351851853,21.269407490544424,4.224118138692571,High Risk
126.12,18.76,126.12,18.76,1,SC,3,0,2018,10.373159722222223,21.349821045357263,10.97666132313504,High Risk
109.95,36.09,109.95,36.09,1,PA,3,6,2018,12.395949074074075,39.283335804176176,26.8873867301021,High Risk
81.0,55.63,40.5,27.815,2,PA,2,3,2018,80.8861111111111,33.10572768000161,47.7803834311095,High Risk
56.99,24.89,56.99,24.89,1,MA,3,3,2017,26.889097222222222,20.78820602543926,6.100891196782964,High Risk
1688.0,165.75,1688.0,165.75,1,AM,1,4,2018,33.27142361111111,25.616411955790795,7.655011655320315,High Risk
120.0,50.71,120.0,50.71,1,MS,1,6,2018,17.15849537037037,21.85106906359947,4.6925736932291,High Risk
34.9,16.11,34.9,16.11,1,DF,2,3,2018,22.301493055555557,21.303904265882114,0.9975887896734434,High Risk
369.98,136.04,184.99,68.02,2,RJ,11,0,2017,18.26364583333333,22.987221378484424,4.723575545151093,High Risk
378.0,64.11,126.0,21.37,3,RJ,11,4,2017,45.870300925925925,21.006148940179045,24.86415198574688,High Risk
68.9,16.45,68.9,16.45,1,RJ,3,4,2018,28.237708333333334,25.684893292056174,2.55281504127716,High Risk
49.9,15.79,49.9,15.79,1,GO,2,4,2018,18.989050925925927,21.269407490544424,2.280356564618497,High Risk
128.3,23.22,128.3,23.22,1,MA,2,4,2018,18.312361111111112,22.42842187847198,4.116060767360867,High Risk
109.99,25.26,109.99,25.26,1,CE,4,0,2017,27.44388888888889,28.414749323102185,0.9708604342132965,High Risk
44.9,16.11,44.9,16.11,1,SC,2,0,2018,25.052175925925926,21.303904265882114,3.7482716600438124,High Risk
47.9,24.48,47.9,24.48,1,MA,3,2,2018,8.120266203703704,22.42842187847198,14.308155674768276,High Risk
561.9,18.68,561.9,18.68,1,MS,2,1,2018,8.015138888888888,21.349821045357263,13.334682156468375,High Risk
114.9,18.05,114.9,18.05,1,RS,12,4,2017,8.56837962962963,21.65804675201218,13.089667122382549,High Risk
199.0,53.89,199.0,53.89,1,MT,3,2,2018,21.715671296296296,22.202953013010998,0.4872817167147012,High Risk
69.9,37.45,69.9,37.45,1,PA,5,2,2017,20.15476851851852,20.029557339973486,0.12521117854503316,High Risk
89.9,21.12,89.9,21.12,1,RJ,11,4,2017,40.39832175925926,21.731082866507,18.667238892752263,High Risk
142.0,18.24,142.0,18.24,1,RJ,11,1,2017,6.824224537037037,20.411364989641456,13.58714045260442,High Risk
115.0,52.82,115.0,52.82,1,DF,2,1,2018,13.092650462962963,22.012548293577186,8.919897830614223,High Risk
149.0,45.12,149.0,45.12,1,ES,2,1,2018,9.425416666666667,21.923899060183068,12.498482393516401,High Risk
89.9,42.69,89.9,42.69,1,CE,3,2,2018,27.939305555555556,30.229977990678666,2.29067243512311,High Risk
122.99,15.61,122.99,15.61,1,RS,2,1,2018,20.520555555555557,21.269407490544424,0.7488519349888669,High Risk
25.34,30.46,12.67,15.23,2,RJ,3,3,2018,12.810034722222222,23.720162938622593,10.910128216400372,High Risk
107.6,16.51,107.6,16.51,1,DF,2,1,2018,24.235717592592593,21.349821045357263,2.8858965472353297,High Risk
59.9,16.18,59.9,16.18,1,GO,12,0,2017,17.81275462962963,21.185661600901074,3.372906971271444,High Risk
139.99,23.91,139.99,23.91,1,BA,5,1,2018,36.35239583333333,20.549543327511824,15.802852505821509,High Risk
135.9,32.45,135.9,32.45,1,RJ,11,1,2017,23.18724537037037,22.1520136896537,1.0352316807166702,High Risk
250.0,50.49,250.0,50.49,1,ES,11,4,2017,34.78746527777778,22.68994731548939,12.097517962288386,High Risk
13.65,16.79,13.65,16.79,1,BA,12,3,2017,22.353784722222223,21.222184236977142,1.1316004852450803,High Risk
190.83,12.84,190.83,12.84,1,SP,1,6,2018,9.863622685185184,21.82541076429238,11.961788079107194,High Risk
84.0,16.35,84.0,16.35,1,RS,12,1,2017,22.42445601851852,21.257714686563812,1.1667413319547073,High Risk
119.6,54.3,59.8,27.15,2,BA,4,1,2018,9.963460648148148,21.181086358044382,11.217625709896234,High Risk
86.99,17.86,86.99,17.86,1,RJ,12,3,2017,31.999050925925925,21.664810073217655,10.33424085270827,High Risk
31.96,49.4,7.99,12.35,4,RJ,2,1,2018,22.17324074074074,23.346462684489254,1.173221943748512,High Risk
19.99,19.59,19.99,19.59,1,RS,2,4,2018,19.84568287037037,21.349821045357263,1.5041381749868918,High Risk
341.65,18.15,341.65,18.15,1,RS,12,0,2017,27.888599537037038,21.380090536024213,6.5085090010128255,High Risk
34.99,37.04,34.99,37.04,1,PA,4,3,2018,12.415405092592593,25.00952139735577,12.594116304763176,High Risk
149.9,29.51,149.9,29.51,1,MT,3,6,2017,29.745324074074073,20.326347233851173,9.4189768402229,High Risk
19.9,25.63,19.9,25.63,1,ES,11,0,2017,16.76273148148148,21.002767981284467,4.2400364998029865,High Risk
99.9,17.95,99.9,17.95,1,RS,3,6,2018,11.892997685185184,21.37677676063626,9.483779075451077,High Risk
65.98,32.22,32.99,16.11,2,RS,11,6,2017,37.97550925925926,20.57290612555434,17.402603133704922,High Risk
50.0,14.52,50.0,14.52,1,DF,3,1,2017,5.759108796296296,35.01512599872604,29.256017202429746,High Risk
65.99,35.78,65.99,35.78,1,RN,12,5,2017,26.00465277777778,22.50644024240561,3.4982125353721685,High Risk
119.9,17.28,119.9,17.28,1,MT,2,3,2018,20.24375,21.349821045357263,1.1060710453572646,High Risk
29.99,15.23,29.99,15.23,1,DF,3,3,2018,18.791724537037037,21.269407490544424,2.4776829535073865,High Risk
69.9,17.74,69.9,17.74,1,RJ,11,2,2017,42.27153935185185,20.601206311465752,21.670333040386097,High Risk
79.9,38.11,79.9,38.11,1,GO,11,5,2017,55.73357638888889,22.196923540137924,33.53665284875097,High Risk
259.9,26.85,259.9,26.85,1,AL,1,1,2018,34.38912037037037,21.92736037295635,12.46175999741402,High Risk
225.99,16.33,225.99,16.33,1,RJ,11,1,2017,16.26361111111111,20.3752477334233,4.11163662231219,High Risk
98.44,18.57,98.44,18.57,1,RS,3,0,2018,21.375138888888888,21.349821045357263,0.025317843531624362,High Risk
58.99,17.66,58.99,17.66,1,RJ,11,6,2017,21.730694444444445,21.500543485177808,0.23015095926663776,High Risk
169.0,95.76,169.0,95.76,1,BA,4,0,2018,37.94916666666666,21.21659025222541,16.732576414441255,High Risk
119.8,30.34,59.9,15.17,2,RJ,2,5,2018,24.453518518518518,24.004636434463734,0.4488820840547838,High Risk
369.9,20.16,369.9,20.16,1,GO,11,4,2017,14.733252314814814,20.428985521633198,5.6957332068183835,High Risk
99.9,16.26,99.9,16.26,1,SP,10,3,2016,18.21616898148148,29.205109056742213,10.988940075260732,High Risk
1358.24,116.84,679.12,58.42,2,AP,1,1,2018,24.094143518518518,32.360131847644375,8.265988329125857,High Risk
115.0,21.3,115.0,21.3,1,SC,11,0,2017,9.284502314814814,21.237630452791596,11.953128137976782,High Risk
179.0,90.12,179.0,90.12,1,RS,3,0,2018,21.115300925925926,22.232336849356976,1.1170359234310503,High Risk
103.9,20.22,103.9,20.22,1,GO,3,3,2018,33.63699074074074,21.349821045357263,12.28716969538348,High Risk
99.99000000000001,68.37,49.995000000000005,34.185,2,PB,12,1,2017,14.05181712962963,22.28114111491745,8.22932398528782,High Risk
13.3,22.06,13.3,22.06,1,BA,4,1,2018,17.81851851851852,21.223670591439696,3.405152072921176,High Risk
56.99,15.15,56.99,15.15,1,RJ,2,6,2018,19.96377314814815,25.467987586342506,5.5042144381943565,High Risk
170.0,27.27,170.0,27.27,1,RJ,3,4,2018,16.056805555555556,24.89287074881409,8.836065193258534,High Risk
389.0,37.7,389.0,37.7,1,SC,3,5,2018,6.116215277777778,21.94148203567081,15.825266757893031,High Risk
298.88,29.47,298.88,29.47,1,BA,3,4,2018,22.508298611111112,21.741121453451274,0.7671771576598374,High Risk
18.9,42.38,18.9,42.38,1,AL,2,4,2018,49.393738425925925,22.18454702040083,27.209191405525093,High Risk
199.9,33.79,199.9,33.79,1,RJ,2,3,2018,11.44835648148148,25.001287105217692,13.552930623736211,High Risk
330.0,14.7,330.0,14.7,1,CE,4,0,2018,65.10274305555555,21.49975305799045,43.6029899975651,High Risk
34.99,50.85,34.99,50.85,1,RN,4,5,2018,16.181655092592592,20.465479208627183,4.283824116034591,High Risk
59.9,17.67,59.9,17.67,1,SC,11,4,2017,14.576979166666666,20.653810408097556,6.07683124143089,High Risk
149.9,27.9,149.9,27.9,1,MS,3,0,2018,10.674849537037037,21.70269544059279,11.027845903555754,High Risk
46.5,25.38,46.5,25.38,1,AM,12,3,2017,41.09262731481481,22.526155240241323,18.56647207457349,High Risk
104.9,43.14,104.9,43.14,1,PA,10,1,2017,26.85414351851852,21.00417656524878,5.849966953269739,High Risk
25.0,15.1,25.0,15.1,1,RS,2,1,2018,14.492152777777777,21.269407490544424,6.777254712766647,High Risk
159.98,45.76,79.99,22.88,2,RJ,12,4,2017,26.762546296296296,21.972548182864422,4.789998113431874,High Risk
570.0,60.06,190.0,20.02,3,PA,4,6,2018,22.617453703703703,22.778306324989003,0.16085262128530076,High Risk
59.9,16.86,59.9,16.86,1,BA,11,1,2017,23.493761574074075,20.489939977242866,3.0038215968312088,High Risk
99.0,16.13,99.0,16.13,1,BA,12,3,2017,12.013252314814816,21.381009290688485,9.36775697587367,High Risk
9.9,18.23,9.9,18.23,1,SC,3,2,2018,20.851608796296297,21.349821045357263,0.4982122490609662,High Risk
77.4,21.03,77.4,21.03,1,ES,11,6,2017,15.229212962962963,21.112417946398995,5.883204983436032,High Risk
56.9,25.68,56.9,25.68,1,PA,10,3,2017,19.316712962962963,20.954140191121418,1.6374272281584545,High Risk
2990.0,194.55,2990.0,194.55,1,PE,11,0,2017,52.04484953703704,26.9250865120303,25.119763025006737,High Risk
11.89,16.92,11.89,16.92,1,BA,2,4,2018,13.973831018518519,21.349821045357263,7.375990026838744,High Risk
83.41,17.83,83.41,17.83,1,RJ,11,6,2017,19.13138888888889,21.435842933406164,2.304454044517275,High Risk
18.0,15.1,18.0,15.1,1,RJ,2,1,2018,15.284803240740741,25.062204868986324,9.777401628245583,High Risk
84.9,15.34,84.9,15.34,1,SC,2,2,2018,12.812569444444444,21.269407490544424,8.45683804609998,High Risk
154.88,16.84,154.88,16.84,1,RJ,12,0,2017,42.956435185185185,21.70382099606247,21.252614189122717,High Risk
226.97,108.61,226.97,108.61,1,MA,3,0,2018,24.769247685185185,24.716389449031155,0.05285823615403018,High Risk
79.9,18.8,79.9,18.8,1,RJ,2,2,2018,9.172534722222222,25.85201710331355,16.679482381091326,High Risk
345.5,38.0,345.5,38.0,1,RS,2,5,2018,37.919641203703705,21.94148203567081,15.978159168032896,High Risk
789.89,132.95,789.89,132.95,1,CE,4,3,2018,12.933530092592592,20.52733914588984,7.593809053297248,High Risk
13.98,25.63,13.98,25.63,1,CE,1,2,2018,20.946944444444444,20.8642662130295,0.08267823141494546,High Risk
25.0,16.79,25.0,16.79,1,MS,2,6,2018,17.131979166666667,21.37677676063626,4.244797593969594,High Risk
24.99,21.15,24.99,21.15,1,MA,2,3,2018,18.56570601851852,22.35376230762337,3.7880562891048513,High Risk
374.9,23.11,374.9,23.11,1,RJ,11,6,2017,9.951064814814815,21.424205297569333,11.473140482754518,High Risk
155.79000000000002,61.42,77.89500000000001,30.71,2,TO,1,2,2018,14.271770833333333,22.315819464377373,8.04404863104404,High Risk
48.9,16.11,48.9,16.11,1,ES,2,2,2018,9.622314814814814,21.303904265882114,11.6815894510673,High Risk
209.8,44.65,104.9,22.325,2,RJ,3,0,2018,22.408483796296295,23.93925260113222,1.530768804835926,High Risk
90.0,16.6,90.0,16.6,1,RJ,3,0,2018,4.811967592592593,25.737965171510055,20.92599757891746,High Risk
285.0,46.26,95.0,15.42,3,SC,2,2,2018,22.491261574074073,21.269407490544424,1.2218540835296494,High Risk
35.95,19.32,35.95,19.32,1,DF,3,1,2018,10.785405092592592,21.349821045357263,10.564415952764671,High Risk
107.0,15.5,107.0,15.5,1,RJ,2,3,2018,19.98491898148148,25.797655747187285,5.812736765705804,High Risk
78.0,38.6,78.0,38.6,1,PA,4,4,2018,22.24646990740741,24.99902800653164,2.7525580991242293,High Risk
191.4,49.87,191.4,49.87,1,ES,12,0,2017,31.379560185185184,23.60981268240676,7.769747502778426,High Risk
292.9,22.5,292.9,22.5,1,AL,4,4,2017,35.365636574074074,21.136711126327395,14.228925447746679,High Risk
59.0,37.96,59.0,37.96,1,PB,12,5,2017,24.136990740740742,22.524624272796732,1.6123664679440104,High Risk
43.98,30.2,21.99,15.1,2,RS,2,3,2018,41.32375,21.269407490544424,20.054342509455573,High Risk
199.9,24.27,199.9,24.27,1,MT,2,3,2018,35.82917824074074,21.442063591693614,14.387114649047124,High Risk
419.0,17.68,419.0,17.68,1,RJ,12,6,2017,32.23443287037037,22.47963603713803,9.75479683323234,High Risk
229.99,25.61,229.99,25.61,1,PA,2,4,2017,12.601493055555556,20.129645896359374,7.528152840803818,High Risk
949.99,75.53,949.99,75.53,1,GO,1,6,2018,29.10232638888889,24.133269477714485,4.969056911174405,High Risk
90.0,44.48,90.0,44.48,1,CE,2,0,2018,29.31212962962963,29.157352479392173,0.1547771502374573,High Risk
119.94,57.1,119.94,57.1,1,MS,3,0,2018,31.40761574074074,22.14962263750182,9.25799310323892,High Risk
79.98,36.46,39.99,18.23,2,SC,3,3,2018,11.948020833333333,21.349821045357263,9.40180021202393,High Risk
419.0,61.59,419.0,61.59,1,RJ,2,5,2018,27.96767361111111,24.791323581016613,3.176350030094497,High Risk
120.0,38.78,60.0,19.39,2,RJ,3,4,2018,43.085775462962964,23.727092945851734,19.35868251711123,High Risk
19.99,15.1,19.99,15.1,1,RS,2,0,2018,29.942939814814814,21.269407490544424,8.67353232427039,High Risk
192.99,63.17,192.99,63.17,1,RJ,2,6,2018,52.06900462962963,24.669732983245776,27.399271646383855,High Risk
219.0,16.41,219.0,16.41,1,RS,3,4,2018,18.532280092592593,21.349821045357263,2.81754095276467,High Risk
64.9,25.29,64.9,25.29,1,GO,11,2,2017,29.319421296296298,21.252827504436578,8.06659379185972,High Risk
189.8,40.3,94.9,20.15,2,RJ,2,2,2018,12.163935185185185,23.52739711162724,11.363461926442056,High Risk
122.99,37.55,122.99,37.55,1,PE,3,3,2018,15.563645833333334,21.923899060183068,6.360253226849734,High Risk
75.6,15.41,75.6,15.41,1,GO,3,2,2018,13.12019675925926,21.269407490544424,8.149210731285164,High Risk
116.99,15.7,116.99,15.7,1,RJ,3,5,2018,35.771967592592596,25.83006537191687,9.941902220675725,High Risk
39.99,15.1,39.99,15.1,1,GO,2,4,2018,26.010497685185186,21.269407490544424,4.741090194640762,High Risk
120.0,50.71,120.0,50.71,1,BA,1,2,2018,25.244988425925925,21.85106906359947,3.3939193623264536,High Risk
389.9,19.98,389.9,19.98,1,SC,12,0,2017,37.51321759259259,20.11659907751033,17.39661851508226,High Risk
712.5,26.99,712.5,26.99,1,SC,11,3,2017,5.987118055555555,20.017303084302355,14.0301850287468,High Risk
99.99,19.94,99.99,19.94,1,RJ,2,6,2018,15.32505787037037,26.042704648702724,10.717646778332353,High Risk
29.9,15.11,29.9,15.11,1,RJ,12,2,2017,16.246979166666666,20.282460621874506,4.03548145520784,High Risk
108.0,27.3,108.0,27.3,1,BA,2,5,2018,14.089872685185185,21.93652598417814,7.846653298992955,High Risk
115.0,15.69,115.0,15.69,1,RJ,3,1,2018,13.13962962962963,25.83006537191687,12.69043574228724,High Risk
330.0,19.53,330.0,19.53,1,PE,3,2,2018,15.827789351851852,21.349821045357263,5.5220316935054115,High Risk
89.99,54.9,89.99,54.9,1,RS,11,6,2017,16.58335648148148,22.80582265394781,6.22246617246633,High Risk
27.9,15.1,27.9,15.1,1,RJ,2,2,2018,7.317465277777778,25.120162625046106,17.802697347268328,High Risk
158.0,53.24,158.0,53.24,1,RN,4,4,2018,13.547997685185186,21.196351992007685,7.648354306822499,High Risk
18.95,24.84,18.95,24.84,1,CE,4,3,2017,25.883842592592593,21.949173766299722,3.934668826292871,High Risk
129.89,41.8,64.945,20.9,2,BA,4,3,2017,25.646435185185187,22.20580513073078,3.440630054454406,High Risk
1999.99,26.55,1999.99,26.55,1,SP,6,5,2017,20.551041666666666,22.890036071456915,2.338994404790249,High Risk
30.5,16.95,30.5,16.95,1,ES,3,2,2018,13.906053240740741,21.349821045357263,7.443767804616522,High Risk
7.3,15.1,7.3,15.1,1,RJ,11,5,2017,16.070162037037036,20.375521527459185,4.305359490422148,High Risk
209.0,47.9,209.0,47.9,1,PA,5,1,2018,35.23501157407407,25.437015452816887,9.797996121257185,High Risk
199.99,25.05,199.99,25.05,1,BA,3,5,2018,22.89491898148148,21.636174167018027,1.258744814463455,High Risk
130.9,34.72,130.9,34.72,1,PB,12,1,2017,17.175694444444446,22.543985011658357,5.368290567213911,High Risk
47.88,25.63,47.88,25.63,1,RJ,11,1,2017,7.607430555555555,21.355528378595295,13.748097823039739,High Risk
69.99,15.25,69.99,15.25,1,GO,2,6,2018,15.78962962962963,21.296363205823422,5.506733576193792,High Risk
599.0,24.68,599.0,24.68,1,PE,2,0,2018,14.076782407407407,21.442063591693614,7.365281184286207,High Risk
104.0,52.86,104.0,52.86,1,BA,5,5,2018,16.457256944444445,21.312074493478434,4.854817549033989,High Risk
47.9,15.79,47.9,15.79,1,MT,2,6,2018,14.823773148148149,21.296363205823422,6.472590057675273,High Risk
389.0,55.25,389.0,55.25,1,RS,3,6,2018,30.64181712962963,22.202953013010998,8.438864116618632,High Risk
79.9,23.43,79.9,23.43,1,RJ,11,4,2017,32.16212962962963,21.457110839662665,10.705018789966967,High Risk
40.0,25.63,40.0,25.63,1,PA,10,3,2017,32.08853009259259,20.9939768209152,11.094553271677391,High Risk
449.61,54.900000000000006,149.87,18.3,3,RJ,11,0,2017,9.329768518518518,20.160847389688698,10.83107887117018,High Risk
49.98,30.2,24.99,15.1,2,ES,2,6,2018,22.07521990740741,21.296363205823422,0.7788567015839867,High Risk
54.9,14.73,54.9,14.73,1,MG,10,2,2016,25.678287037037038,21.986096555907743,3.6921904811292947,High Risk
49.9,14.1,49.9,14.1,1,RJ,1,0,2018,17.241493055555555,25.586249976747272,8.344756921191717,High Risk
19.9,15.1,19.9,15.1,1,RJ,2,1,2018,19.85972222222222,25.062204868986324,5.202482646764103,High Risk
586.56,86.69,586.56,86.69,1,PB,4,2,2018,12.1490625,20.014520684952718,7.865458184952718,High Risk
70.97,17.75,70.97,17.75,1,RJ,12,3,2017,58.09179398148148,21.643593170746055,36.44820081073543,High Risk
56.99,16.16,56.99,16.16,1,RS,2,1,2018,31.098564814814814,21.349821045357263,9.748743769457551,High Risk
80.99,17.82,80.99,17.82,1,RJ,11,6,2017,41.12576388888889,21.435842933406164,19.689920955482727,High Risk
98.99,21.18,98.99,21.18,1,GO,11,4,2017,11.274965277777778,21.49349969155975,10.218534413781974,High Risk
109.9,18.34,109.9,18.34,1,RS,3,4,2018,31.126180555555557,21.349821045357263,9.776359510198294,High Risk
39.9,34.15,39.9,34.15,1,PB,12,5,2017,24.407314814814814,22.371155019180552,2.036159795634262,High Risk
258.0,101.54,129.0,50.77,2,RJ,11,4,2017,8.262083333333333,22.253256922555412,13.991173589222079,High Risk
99.99,25.19,99.99,25.19,1,CE,4,0,2017,36.11446759259259,28.414749323102185,7.699718269490404,High Risk
65.9,16.22,65.9,16.22,1,RJ,2,0,2018,24.956412037037037,25.65248366732659,0.696071630289552,High Risk
163.75,54.730000000000004,81.875,27.365000000000002,2,BA,5,1,2018,20.241944444444446,21.579956617529692,1.3380121730852466,High Risk
64.0,19.42,64.0,19.42,1,SC,3,5,2018,16.83165509259259,21.349821045357263,4.518165952764672,High Risk
300.0,30.46,300.0,30.46,1,BA,4,0,2018,18.181631944444444,21.032109539117133,2.8504775946726895,High Risk
97.98,49.8,48.99,24.9,2,PI,2,1,2018,49.129884259259256,21.506910225533137,27.62297403372612,High Risk
119.9,26.98,119.9,26.98,1,CE,2,3,2018,13.275474537037036,28.20043687614837,14.924962339111334,High Risk
29.9,15.1,29.9,15.1,1,RJ,12,2,2017,20.364189814814814,20.493546270641804,0.12935645582698996,High Risk
19.8,34.15,19.8,34.15,1,BA,3,5,2018,18.64878472222222,21.80708154419944,3.1582968219772205,High Risk
315.0,61.56,315.0,61.56,1,SC,11,4,2017,6.836064814814815,22.650064719888746,15.813999905073931,High Risk
79.9,17.13,79.9,17.13,1,RS,11,0,2017,9.71394675925926,20.370261675361423,10.656314916102163,High Risk
142.0,97.32,142.0,97.32,1,MS,3,0,2018,9.23857638888889,22.232336849356976,12.993760460468087,High Risk
37.99,22.06,37.99,22.06,1,BA,3,3,2018,27.007071759259258,21.363143446990698,5.64392831226856,High Risk
189.0,26.6,189.0,26.6,1,CE,2,4,2018,40.47140046296296,28.16092584034495,12.31047462261801,High Risk
138.89,18.85,138.89,18.85,1,SC,3,2,2018,12.18199074074074,21.349821045357263,9.167830304616523,High Risk
179.8,39.0,89.9,19.5,2,RJ,11,0,2017,14.420868055555555,20.366298411937574,5.945430356382019,High Risk
16.9,26.89,16.9,26.89,1,PA,10,5,2017,29.991261574074073,21.305803522612806,8.685458051461268,High Risk
159.9,20.61,159.9,20.61,1,RJ,2,2,2018,12.184849537037037,26.394346084205413,14.209496547168376,High Risk
719.8,57.68,359.9,28.84,2,RJ,1,0,2018,10.958148148148148,21.095484204572905,10.137336056424758,High Risk
